order_item_id,order_id,menu_item_id,quantity,unit_price,line_total
21237,8531,2310,1,161,161
21238,8531,2323,1,130,130
21239,8532,2296,2,124,248
21240,8533,2589,1,367,367
21241,8533,2598,1,316,316
21242,8533,2611,2,447,894
21243,8534,389,1,246,246
21244,8535,2210,1,181,181
21245,8535,2201,1,217,217
21246,8536,1391,1,188,188
21247,8536,1397,2,221,442
21248,8536,1377,1,120,120
21249,8536,1385,1,246,246
21250,8537,638,1,220,220
21251,8537,659,1,179,179
21252,8538,937,2,164,328
21253,8538,926,1,361,361
21254,8539,848,1,126,126
21255,8540,322,1,538,538
21256,8540,319,1,178,178
21257,8541,1281,1,211,211
21258,8541,1275,1,380,380
21259,8541,1271,1,133,133
21260,8541,1248,2,366,732
21261,8542,642,1,250,250
21262,8542,655,1,194,194
21263,8543,1645,2,59,118
21264,8543,1622,1,197,197
21265,8543,1632,1,240,240
21266,8543,1630,1,202,202
21267,8543,1638,2,143,286
21268,8544,17,1,95,95
21269,8544,21,1,133,133
21270,8545,2558,1,120,120
21271,8546,1336,3,260,780
21272,8546,1340,2,407,814
21273,8547,1177,1,174,174
21274,8548,2242,1,299,299
21275,8548,2245,1,205,205
21276,8549,1243,1,135,135
21277,8549,1231,1,187,187
21278,8550,2650,1,219,219
21279,8551,2810,1,547,547
21280,8551,2806,1,306,306
21281,8552,836,1,197,197
21282,8552,823,1,237,237
21283,8552,832,2,242,484
21284,8553,2585,2,246,492
21285,8553,2564,2,167,334
21286,8553,2575,1,243,243
21287,8554,2624,1,70,70
21288,8554,2619,1,207,207
21289,8554,2626,1,217,217
21290,8555,141,1,401,401
21291,8556,3075,2,408,816
21292,8556,3073,1,144,144
21293,8556,3085,1,443,443
21294,8556,3077,1,96,96
21295,8556,3081,2,118,236
21296,8557,1871,1,227,227
21297,8557,1863,1,247,247
21298,8557,1875,1,159,159
21299,8558,1286,3,432,1296
21300,8558,1299,1,414,414
21301,8559,1646,2,98,196
21302,8559,1647,1,242,242
21303,8559,1657,2,198,396
21304,8559,1670,1,276,276
21305,8560,2090,1,260,260
21306,8560,2095,1,251,251
21307,8560,2080,1,199,199
21308,8560,2103,1,341,341
21309,8561,250,1,169,169
21310,8561,270,2,364,728
21311,8561,280,1,784,784
21312,8561,258,1,715,715
21313,8562,744,2,239,478
21314,8562,743,1,126,126
21315,8562,751,1,464,464
21316,8563,456,1,630,630
21317,8564,3070,1,158,158
21318,8564,3083,1,445,445
21319,8564,3085,1,443,443
21320,8565,2725,1,138,138
21321,8565,2709,1,137,137
21322,8565,2707,2,193,386
21323,8565,2722,1,166,166
21324,8565,2715,3,133,399
21325,8566,2755,2,306,612
21326,8566,2763,2,157,314
21327,8566,2751,1,203,203
21328,8566,2762,1,219,219
21329,8566,2766,2,281,562
21330,8567,1395,1,129,129
21331,8568,1400,2,251,502
21332,8568,1388,1,214,214
21333,8568,1402,2,63,126
21334,8568,1391,2,188,376
21335,8569,1625,1,53,53
21336,8569,1619,2,142,284
21337,8569,1643,1,133,133
21338,8570,2902,1,167,167
21339,8570,2908,2,404,808
21340,8571,2899,1,148,148
21341,8571,2904,1,262,262
21342,8572,145,1,428,428
21343,8572,141,1,401,401
21344,8572,153,1,133,133
21345,8572,143,1,94,94
21346,8573,3084,1,272,272
21347,8573,3086,1,373,373
21348,8573,3072,1,400,400
21349,8573,3089,1,283,283
21350,8574,2887,1,401,401
21351,8574,2888,1,229,229
21352,8575,1892,1,155,155
21353,8575,1900,1,333,333
21354,8575,1891,1,308,308
21355,8575,1890,1,207,207
21356,8576,593,1,210,210
21357,8576,603,1,100,100
21358,8576,604,1,518,518
21359,8577,754,2,398,796
21360,8577,768,1,348,348
21361,8577,755,2,91,182
21362,8577,748,1,168,168
21363,8577,751,2,464,928
21364,8578,609,1,146,146
21365,8579,1205,1,91,91
21366,8579,1187,1,157,157
21367,8580,744,1,239,239
21368,8580,750,1,417,417
21369,8580,754,1,398,398
21370,8581,1674,1,227,227
21371,8581,1678,1,185,185
21372,8582,423,1,490,490
21373,8582,424,1,153,153
21374,8582,438,1,65,65
21375,8583,3084,1,272,272
21376,8583,3089,1,283,283
21377,8584,1351,1,254,254
21378,8584,1367,3,320,960
21379,8584,1364,1,104,104
21380,8585,1028,1,290,290
21381,8586,2739,1,129,129
21382,8586,2746,1,150,150
21383,8586,2738,1,104,104
21384,8587,2691,2,389,778
21385,8587,2674,2,262,524
21386,8587,2677,3,110,330
21387,8588,2866,1,370,370
21388,8589,1118,1,218,218
21389,8589,1123,1,181,181
21390,8590,1810,1,219,219
21391,8590,1822,2,428,856
21392,8590,1814,1,216,216
21393,8591,178,1,255,255
21394,8591,180,1,127,127
21395,8591,168,2,116,232
21396,8591,179,1,108,108
21397,8592,2196,1,416,416
21398,8592,2185,1,441,441
21399,8592,2187,1,295,295
21400,8593,2340,1,484,484
21401,8593,2333,1,229,229
21402,8593,2334,1,371,371
21403,8594,1339,1,318,318
21404,8594,1349,1,204,204
21405,8594,1338,1,277,277
21406,8595,3076,2,347,694
21407,8595,3072,1,400,400
21408,8595,3082,2,136,272
21409,8595,3081,2,118,236
21410,8596,1179,2,247,494
21411,8596,1168,2,200,400
21412,8597,2103,2,341,682
21413,8597,2082,1,157,157
21414,8597,2085,1,356,356
21415,8598,102,2,262,524
21416,8598,101,1,109,109
21417,8598,93,1,152,152
21418,8599,253,1,535,535
21419,8599,270,2,364,728
21420,8599,279,1,675,675
21421,8600,656,2,415,830
21422,8600,634,2,105,210
21423,8600,661,1,188,188
21424,8601,634,2,105,210
21425,8601,646,1,345,345
21426,8601,641,2,118,236
21427,8602,499,2,323,646
21428,8603,2549,1,306,306
21429,8603,2543,2,74,148
21430,8603,2559,1,173,173
21431,8603,2558,1,120,120
21432,8603,2557,1,355,355
21433,8604,3119,1,88,88
21434,8604,3132,1,190,190
21435,8604,3135,1,212,212
21436,8605,2029,2,162,324
21437,8606,3132,1,190,190
21438,8607,1847,1,203,203
21439,8607,1849,1,155,155
21440,8607,1844,1,142,142
21441,8607,1836,1,229,229
21442,8608,2363,1,131,131
21443,8608,2364,1,177,177
21444,8608,2361,1,222,222
21445,8608,2367,2,135,270
21446,8608,2365,1,220,220
21447,8609,1757,1,264,264
21448,8609,1752,1,136,136
21449,8610,371,2,102,204
21450,8610,367,1,398,398
21451,8610,340,1,257,257
21452,8611,323,1,399,399
21453,8612,2185,1,441,441
21454,8612,2192,1,308,308
21455,8612,2180,1,300,300
21456,8612,2191,1,191,191
21457,8613,698,2,211,422
21458,8614,44,1,121,121
21459,8614,40,1,311,311
21460,8614,28,2,52,104
21461,8615,2003,1,293,293
21462,8615,1997,1,247,247
21463,8615,2010,1,820,820
21464,8616,746,2,108,216
21465,8616,745,1,75,75
21466,8616,753,1,380,380
21467,8617,836,2,197,394
21468,8617,831,1,166,166
21469,8617,821,1,203,203
21470,8618,2332,2,66,132
21471,8618,2329,1,63,63
21472,8619,1177,1,174,174
21473,8620,15,2,201,402
21474,8620,21,1,133,133
21475,8621,1068,2,438,876
21476,8621,1056,1,437,437
21477,8622,1755,1,265,265
21478,8623,1350,2,107,214
21479,8623,1327,2,223,446
21480,8623,1341,1,358,358
21481,8623,1326,1,200,200
21482,8624,1389,2,223,446
21483,8625,845,1,121,121
21484,8625,860,1,187,187
21485,8625,844,1,272,272
21486,8625,862,3,161,483
21487,8626,473,1,795,795
21488,8626,477,1,273,273
21489,8627,2025,2,156,312
21490,8627,2022,1,147,147
21491,8628,1783,1,160,160
21492,8629,532,3,402,1206
21493,8629,528,1,187,187
21494,8629,524,2,80,160
21495,8630,2101,1,250,250
21496,8630,2082,1,157,157
21497,8631,1177,1,174,174
21498,8631,1172,1,213,213
21499,8631,1175,1,201,201
21500,8632,238,2,98,196
21501,8632,213,1,153,153
21502,8632,224,2,158,316
21503,8633,516,1,435,435
21504,8633,511,1,236,236
21505,8633,499,1,323,323
21506,8633,487,1,465,465
21507,8633,493,1,420,420
21508,8634,2066,1,116,116
21509,8635,2442,1,300,300
21510,8635,2447,1,325,325
21511,8636,94,2,548,1096
21512,8636,97,2,212,424
21513,8636,103,1,285,285
21514,8636,96,1,288,288
21515,8637,2280,1,582,582
21516,8637,2276,1,168,168
21517,8638,2698,1,107,107
21518,8638,2694,1,130,130
21519,8639,1710,1,242,242
21520,8639,1699,3,106,318
21521,8640,2271,1,459,459
21522,8640,2269,1,231,231
21523,8640,2266,2,577,1154
21524,8641,3137,2,221,442
21525,8641,3135,1,212,212
21526,8642,1324,1,306,306
21527,8642,1339,1,318,318
21528,8642,1350,1,107,107
21529,8642,1338,2,277,554
21530,8642,1330,2,117,234
21531,8643,2008,1,814,814
21532,8644,1127,3,306,918
21533,8644,1118,1,218,218
21534,8645,2873,1,378,378
21535,8645,2858,1,230,230
21536,8645,2877,1,200,200
21537,8645,2864,1,140,140
21538,8646,920,1,116,116
21539,8646,931,2,231,462
21540,8646,924,1,169,169
21541,8647,514,1,111,111
21542,8648,2183,1,307,307
21543,8648,2176,1,439,439
21544,8648,2194,1,190,190
21545,8648,2189,1,246,246
21546,8649,846,2,183,366
21547,8649,841,1,132,132
21548,8650,2339,2,277,554
21549,8651,2840,1,124,124
21550,8651,2847,1,189,189
21551,8651,2852,1,207,207
21552,8652,1234,1,134,134
21553,8652,1237,2,122,244
21554,8652,1240,1,537,537
21555,8653,2197,1,173,173
21556,8653,2181,1,146,146
21557,8654,2577,1,215,215
21558,8654,2570,2,410,820
21559,8655,2226,1,400,400
21560,8655,2229,1,325,325
21561,8655,2236,1,390,390
21562,8656,2171,1,217,217
21563,8657,1020,1,72,72
21564,8657,1027,2,408,816
21565,8657,1028,1,290,290
21566,8658,3080,2,137,274
21567,8658,3072,1,400,400
21568,8658,3081,1,118,118
21569,8658,3075,2,408,816
21570,8659,617,1,112,112
21571,8659,630,1,71,71
21572,8659,629,1,151,151
21573,8659,618,1,77,77
21574,8660,1038,2,103,206
21575,8660,1052,2,277,554
21576,8660,1051,1,159,159
21577,8661,1051,2,159,318
21578,8661,1050,2,93,186
21579,8662,2530,1,332,332
21580,8662,2528,1,207,207
21581,8663,1192,1,149,149
21582,8663,1206,1,198,198
21583,8664,1470,2,186,372
21584,8664,1476,1,142,142
21585,8664,1473,1,234,234
21586,8664,1455,1,250,250
21587,8665,139,1,210,210
21588,8665,147,1,350,350
21589,8666,2225,1,136,136
21590,8666,2226,2,400,800
21591,8666,2223,1,191,191
21592,8667,1767,2,454,908
21593,8667,1762,1,187,187
21594,8667,1748,1,166,166
21595,8667,1761,2,353,706
21596,8668,2885,1,440,440
21597,8668,2889,1,223,223
21598,8668,2890,1,434,434
21599,8669,3123,1,257,257
21600,8669,3136,1,199,199
21601,8670,1350,1,107,107
21602,8670,1332,2,211,422
21603,8670,1345,2,223,446
21604,8671,762,3,87,261
21605,8671,760,2,404,808
21606,8672,767,1,174,174
21607,8672,744,2,239,478
21608,8672,770,1,224,224
21609,8673,2219,1,314,314
21610,8673,2223,1,191,191
21611,8673,2229,2,325,650
21612,8673,2237,1,414,414
21613,8674,2913,2,415,830
21614,8674,2914,1,411,411
21615,8674,2909,1,330,330
21616,8674,2901,2,230,460
21617,8675,2167,1,274,274
21618,8675,2166,1,376,376
21619,8675,2171,1,217,217
21620,8676,820,3,115,345
21621,8676,825,2,173,346
21622,8676,823,1,237,237
21623,8677,2299,1,177,177
21624,8677,2290,2,180,360
21625,8677,2304,1,155,155
21626,8678,3117,1,150,150
21627,8678,3133,1,270,270
21628,8678,3120,3,134,402
21629,8679,1396,1,402,402
21630,8679,1403,1,153,153
21631,8679,1382,1,252,252
21632,8680,568,1,490,490
21633,8681,2703,1,57,57
21634,8682,1128,1,311,311
21635,8682,1119,2,482,964
21636,8682,1138,2,230,460
21637,8683,1004,2,392,784
21638,8683,1020,2,72,144
21639,8683,1031,3,157,471
21640,8684,2401,1,241,241
21641,8685,2560,2,155,310
21642,8685,2546,1,353,353
21643,8685,2543,1,74,74
21644,8686,730,2,157,314
21645,8687,2127,2,129,258
21646,8687,2118,1,197,197
21647,8687,2113,1,189,189
21648,8688,341,1,143,143
21649,8688,369,1,242,242
21650,8688,354,2,448,896
21651,8689,98,1,419,419
21652,8689,91,3,522,1566
21653,8690,610,1,97,97
21654,8690,597,2,78,156
21655,8690,600,2,118,236
21656,8690,612,1,256,256
21657,8690,603,1,100,100
21658,8691,2633,1,318,318
21659,8691,2621,2,101,202
21660,8692,3100,1,150,150
21661,8692,3099,1,149,149
21662,8692,3095,1,208,208
21663,8693,1299,1,414,414
21664,8693,1300,1,375,375
21665,8694,22,1,173,173
21666,8694,15,1,201,201
21667,8694,21,1,133,133
21668,8695,1575,1,175,175
21669,8695,1567,3,164,492
21670,8696,2984,2,178,356
21671,8696,2986,1,202,202
21672,8697,1558,1,253,253
21673,8697,1561,1,186,186
21674,8697,1572,1,318,318
21675,8697,1574,3,218,654
21676,8698,1545,1,213,213
21677,8698,1546,1,85,85
21678,8698,1555,2,161,322
21679,8698,1556,3,116,348
21680,8698,1537,2,223,446
21681,8699,1894,1,455,455
21682,8699,1901,2,515,1030
21683,8699,1886,1,205,205
21684,8700,1477,3,445,1335
21685,8700,1467,3,250,750
21686,8701,2520,1,222,222
21687,8701,2537,1,249,249
21688,8702,860,2,187,374
21689,8702,861,1,221,221
21690,8702,849,2,204,408
21691,8703,899,1,154,154
21692,8703,894,1,71,71
21693,8704,1324,2,306,612
21694,8704,1349,1,204,204
21695,8705,3071,1,311,311
21696,8705,3079,1,272,272
21697,8706,1699,1,106,106
21698,8707,1013,1,142,142
21699,8707,1028,1,290,290
21700,8708,2877,2,200,400
21701,8708,2866,2,370,740
21702,8709,3121,1,213,213
21703,8709,3122,1,273,273
21704,8709,3123,2,257,514
21705,8709,3135,1,212,212
21706,8710,3078,1,146,146
21707,8710,3089,1,283,283
21708,8711,614,2,297,594
21709,8711,622,2,161,322
21710,8712,1327,2,223,446
21711,8712,1332,1,211,211
21712,8712,1336,1,260,260
21713,8713,17,1,95,95
21714,8713,6,2,62,124
21715,8713,26,1,268,268
21716,8713,12,1,205,205
21717,8714,1347,1,331,331
21718,8714,1342,1,66,66
21719,8715,1254,2,50,100
21720,8715,1266,2,170,340
21721,8716,531,1,390,390
21722,8716,530,2,86,172
21723,8716,533,2,207,414
21724,8717,1626,1,73,73
21725,8717,1640,3,266,798
21726,8717,1620,2,162,324
21727,8717,1634,1,146,146
21728,8718,2845,1,128,128
21729,8718,2842,1,257,257
21730,8719,2837,1,197,197
21731,8719,2840,1,124,124
21732,8720,1334,1,244,244
21733,8720,1330,1,117,117
21734,8720,1335,1,406,406
21735,8721,1187,1,157,157
21736,8722,1383,1,247,247
21737,8722,1398,1,194,194
21738,8723,941,2,408,816
21739,8723,953,1,188,188
21740,8724,841,1,132,132
21741,8724,844,1,272,272
21742,8725,2089,2,416,832
21743,8725,2092,1,162,162
21744,8726,1484,2,216,432
21745,8726,1495,3,264,792
21746,8726,1488,1,420,420
21747,8727,2731,1,263,263
21748,8727,2738,2,104,208
21749,8728,1666,1,224,224
21750,8728,1664,1,201,201
21751,8729,51,1,588,588
21752,8729,88,1,476,476
21753,8730,429,1,130,130
21754,8731,626,2,157,314
21755,8731,628,1,156,156
21756,8731,622,1,161,161
21757,8732,920,3,116,348
21758,8732,921,2,270,540
21759,8732,927,3,228,684
21760,8732,932,1,348,348
21761,8733,17,1,95,95
21762,8733,7,1,121,121
21763,8733,23,1,169,169
21764,8734,284,1,498,498
21765,8734,256,1,857,857
21766,8734,274,1,318,318
21767,8735,656,1,415,415
21768,8735,645,1,303,303
21769,8736,2201,1,217,217
21770,8737,830,1,225,225
21771,8738,2892,3,200,600
21772,8738,2881,1,64,64
21773,8739,1237,1,122,122
21774,8739,1239,2,240,480
21775,8740,2232,1,327,327
21776,8740,2219,1,314,314
21777,8741,344,2,148,296
21778,8741,362,1,456,456
21779,8742,2551,1,207,207
21780,8742,2555,1,150,150
21781,8742,2550,1,147,147
21782,8743,2571,1,331,331
21783,8743,2569,3,133,399
21784,8744,2676,1,50,50
21785,8744,2681,1,229,229
21786,8744,2693,1,135,135
21787,8744,2683,1,179,179
21788,8745,120,1,177,177
21789,8746,2622,1,253,253
21790,8747,135,1,205,205
21791,8747,130,1,141,141
21792,8748,2861,1,370,370
21793,8748,2876,2,309,618
21794,8748,2879,2,186,372
21795,8748,2871,1,203,203
21796,8748,2873,1,378,378
21797,8749,1622,1,197,197
21798,8749,1645,1,59,59
21799,8749,1629,3,276,828
21800,8750,2898,2,349,698
21801,8750,2916,1,383,383
21802,8750,2911,2,362,724
21803,8750,2902,1,167,167
21804,8751,2757,1,250,250
21805,8751,2752,1,249,249
21806,8752,410,2,124,248
21807,8752,404,1,356,356
21808,8752,409,1,463,463
21809,8753,2841,2,125,250
21810,8753,2839,2,291,582
21811,8753,2852,2,207,414
21812,8753,2857,2,234,468
21813,8754,2376,1,114,114
21814,8754,2388,2,302,604
21815,8754,2370,1,218,218
21816,8755,1322,1,185,185
21817,8755,1323,1,178,178
21818,8755,1310,1,257,257
21819,8756,319,1,178,178
21820,8756,328,1,344,344
21821,8756,339,1,469,469
21822,8757,649,1,110,110
21823,8757,638,1,220,220
21824,8757,636,1,140,140
21825,8758,2351,3,244,732
21826,8758,2354,1,123,123
21827,8759,1764,1,173,173
21828,8759,1758,2,466,932
21829,8760,986,1,283,283
21830,8760,982,2,739,1478
21831,8761,2589,1,367,367
21832,8761,2602,1,93,93
21833,8761,2587,1,158,158
21834,8761,2592,1,145,145
21835,8762,1210,2,352,704
21836,8762,1189,1,251,251
21837,8762,1202,1,289,289
21838,8763,963,1,557,557
21839,8763,985,1,698,698
21840,8764,2072,2,199,398
21841,8764,2077,1,164,164
21842,8765,2590,1,235,235
21843,8765,2614,2,141,282
21844,8766,861,1,221,221
21845,8766,844,2,272,544
21846,8767,2285,2,99,198
21847,8767,2266,1,577,577
21848,8767,2279,1,173,173
21849,8767,2280,1,582,582
21850,8768,1133,3,306,918
21851,8768,1132,1,511,511
21852,8769,2303,3,139,417
21853,8770,148,1,517,517
21854,8770,152,1,417,417
21855,8770,151,1,92,92
21856,8771,1716,1,164,164
21857,8772,1342,2,66,132
21858,8773,614,2,297,594
21859,8773,628,1,156,156
21860,8774,2270,1,517,517
21861,8775,310,1,82,82
21862,8775,292,2,67,134
21863,8776,1301,1,391,391
21864,8776,1296,1,119,119
21865,8777,2626,1,217,217
21866,8777,2628,1,314,314
21867,8778,2303,1,139,139
21868,8778,2305,1,238,238
21869,8779,1605,1,421,421
21870,8779,1601,1,153,153
21871,8779,1598,1,88,88
21872,8779,1608,1,108,108
21873,8780,3125,1,199,199
21874,8780,3127,1,163,163
21875,8780,3129,1,197,197
21876,8781,334,2,99,198
21877,8781,335,1,478,478
21878,8781,328,1,344,344
21879,8781,338,1,255,255
21880,8781,330,2,386,772
21881,8782,1345,1,223,223
21882,8782,1331,1,248,248
21883,8782,1329,1,222,222
21884,8783,2225,2,136,272
21885,8783,2232,2,327,654
21886,8784,732,3,217,651
21887,8784,723,1,308,308
21888,8785,1343,1,278,278
21889,8785,1332,1,211,211
21890,8786,3127,1,163,163
21891,8786,3119,1,88,88
21892,8786,3125,1,199,199
21893,8787,769,1,376,376
21894,8787,754,1,398,398
21895,8787,771,1,305,305
21896,8788,807,1,206,206
21897,8788,812,2,204,408
21898,8788,794,1,312,312
21899,8789,1393,2,247,494
21900,8789,1380,1,411,411
21901,8789,1386,1,180,180
21902,8790,3080,1,137,137
21903,8790,3076,1,347,347
21904,8790,3071,2,311,622
21905,8790,3083,1,445,445
21906,8791,2719,1,79,79
21907,8791,2704,1,94,94
21908,8791,2727,1,94,94
21909,8792,1727,1,158,158
21910,8792,1736,1,354,354
21911,8792,1743,1,52,52
21912,8793,569,1,180,180
21913,8793,547,1,267,267
21914,8793,586,1,947,947
21915,8794,1261,1,309,309
21916,8794,1267,1,166,166
21917,8795,2194,1,190,190
21918,8795,2190,1,332,332
21919,8796,415,1,347,347
21920,8796,419,1,113,113
21921,8797,1038,1,103,103
21922,8797,1047,1,271,271
21923,8798,1651,1,127,127
21924,8798,1669,1,181,181
21925,8798,1668,2,47,94
21926,8799,2084,2,165,330
21927,8800,1185,1,193,193
21928,8800,1174,2,230,460
21929,8800,1175,3,201,603
21930,8801,2707,1,193,193
21931,8801,2718,1,201,201
21932,8801,2711,1,84,84
21933,8802,2282,1,196,196
21934,8802,2274,1,278,278
21935,8802,2279,1,173,173
21936,8802,2276,1,168,168
21937,8803,2015,1,202,202
21938,8803,2027,1,147,147
21939,8804,1861,1,262,262
21940,8804,1873,3,123,369
21941,8805,3084,1,272,272
21942,8805,3085,2,443,886
21943,8805,3077,1,96,96
21944,8805,3072,1,400,400
21945,8806,1793,1,52,52
21946,8806,1794,1,426,426
21947,8806,1789,1,161,161
21948,8807,506,1,151,151
21949,8807,513,1,231,231
21950,8807,515,1,299,299
21951,8808,2771,1,141,141
21952,8808,2748,1,142,142
21953,8808,2761,1,145,145
21954,8809,2673,1,301,301
21955,8809,2700,2,406,812
21956,8809,2668,1,370,370
21957,8810,2299,1,177,177
21958,8810,2296,2,124,248
21959,8810,2304,1,155,155
21960,8810,2294,1,311,311
21961,8811,2628,1,314,314
21962,8811,2620,1,188,188
21963,8812,1578,1,228,228
21964,8812,1577,2,234,468
21965,8813,2014,1,321,321
21966,8813,2008,1,814,814
21967,8814,614,1,297,297
21968,8814,622,1,161,161
21969,8814,631,1,106,106
21970,8815,158,2,344,688
21971,8815,147,1,350,350
21972,8815,161,3,464,1392
21973,8816,2646,1,173,173
21974,8816,2658,2,254,508
21975,8816,2656,2,118,236
21976,8816,2662,1,165,165
21977,8816,2659,3,190,570
21978,8817,851,1,146,146
21979,8817,841,1,132,132
21980,8817,855,3,114,342
21981,8818,1911,1,394,394
21982,8818,1915,1,176,176
21983,8818,1913,1,378,378
21984,8818,1917,1,237,237
21985,8819,1243,1,135,135
21986,8820,1223,1,131,131
21987,8820,1225,2,90,180
21988,8820,1220,1,232,232
21989,8821,2404,1,351,351
21990,8821,2405,1,150,150
21991,8822,1871,1,227,227
21992,8823,2274,1,278,278
21993,8823,2271,3,459,1377
21994,8823,2285,2,99,198
21995,8823,2277,2,170,340
21996,8824,2465,2,574,1148
21997,8824,2511,1,259,259
21998,8824,2487,1,675,675
21999,8825,1733,1,93,93
22000,8825,1723,1,333,333
22001,8826,1461,1,302,302
22002,8826,1472,2,176,352
22003,8827,2022,2,147,294
22004,8827,2030,1,283,283
22005,8828,404,1,356,356
22006,8829,1577,1,234,234
22007,8829,1570,1,268,268
22008,8829,1558,2,253,506
22009,8829,1560,2,235,470
22010,8830,2490,2,460,920
22011,8830,2463,1,311,311
22012,8831,1562,1,189,189
22013,8831,1559,1,208,208
22014,8832,1138,3,230,690
22015,8832,1126,1,272,272
22016,8832,1130,2,174,348
22017,8832,1122,1,91,91
22018,8832,1127,2,306,612
22019,8833,1720,1,407,407
22020,8834,282,1,789,789
22021,8834,268,1,387,387
22022,8834,251,1,217,217
22023,8835,2855,1,181,181
22024,8835,2843,2,192,384
22025,8836,1950,2,138,276
22026,8836,1960,1,274,274
22027,8836,1945,3,170,510
22028,8837,2569,1,133,133
22029,8837,2581,2,217,434
22030,8837,2577,1,215,215
22031,8838,2367,1,135,135
22032,8838,2357,1,154,154
22033,8838,2359,1,215,215
22034,8839,2909,2,330,660
22035,8839,2906,1,243,243
22036,8839,2901,1,230,230
22037,8839,2899,2,148,296
22038,8840,1423,1,110,110
22039,8841,330,2,386,772
22040,8841,329,3,143,429
22041,8842,1139,1,269,269
22042,8842,1137,1,317,317
22043,8843,925,1,386,386
22044,8843,935,1,402,402
22045,8844,1474,1,363,363
22046,8845,2712,1,201,201
22047,8845,2716,1,276,276
22048,8846,1145,2,364,728
